Ticker,Date,Time,Open,High,Low,Close,Vol
CAT,20030303,1600,46.0015,46.3342,45.8547,46.0700,2051800
CAT,20030304,1600,45.8940,45.8940,44.1424,44.2500,2696100
CAT,20030305,1600,44.2488,44.9533,44.0825,44.6500,1730600
CAT,20030306,1600,44.6576,44.6576,43.4443,43.6400,1799300
CAT,20030307,1600,42.8043,45.2503,42.7652,44.8100,2615200
CAT,20030310,1600,44.3679,44.4168,43.6341,43.8200,1362900
CAT,20030311,1600,43.8335,44.2543,43.3443,43.5400,1758300
CAT,20030312,1600,43.3972,43.6712,42.5850,43.2700,1965300
CAT,20030313,1600,44.1783,45.9200,44.1392,45.9200,2560600
CAT,20030314,1600,45.9415,46.9200,45.6088,46.0100,2613300
CAT,20030317,1600,45.9405,49.1598,45.7742,49.1500,3965700
CAT,20030318,1600,49.1508,49.5911,48.4364,48.7300,3783400
CAT,20030319,1600,48.4362,48.9255,47.8198,48.7200,2841600
CAT,20030320,1600,48.7179,49.9018,47.9449,49.5300,2856500
CAT,20030321,1600,49.6587,52.1539,49.6587,51.4200,4349700
CAT,20030324,1600,51.4307,51.4307,49.3758,49.6400,2701100
CAT,20030325,1600,49.9000,50.0957,49.2640,49.9000,2787500
CAT,20030326,1600,49.9028,49.9517,48.8265,49.1200,2738300
CAT,20030327,1600,48.6808,49.9040,48.2405,49.6300,1839200
CAT,20030328,1600,49.6297,49.6297,48.7099,49.1600,1924400
CAT,20030331,1600,48.1889,48.7760,47.6703,48.1400,2360500
CAT,20030401,1600,48.1397,48.9225,47.9244,48.5800,2158700
CAT,20030402,1600,49.7585,50.7272,49.7095,50.6000,2603900
CAT,20030403,1600,51.0714,51.0714,50.1810,50.6800,1972900
CAT,20030404,1600,50.6829,51.0743,49.9588,50.3600,1723700
CAT,20030407,1600,51.3630,52.3611,50.5117,50.5900,2125700
CAT,20030408,1600,50.8332,51.1268,50.0211,50.9800,1527300
CAT,20030409,1600,50.4532,51.4318,50.4532,50.6000,2505300
CAT,20030410,1600,50.5942,51.6900,50.3887,51.6900,2158800
CAT,20030411,1600,52.3488,53.0827,51.6639,51.8400,1972100
CAT,20030414,1600,51.8343,52.4898,51.5995,52.4800,1706500
CAT,20030415,1600,52.0003,52.2742,51.0904,51.5600,2817600
CAT,20030416,1600,52.4524,52.8169,50.6006,50.6400,2580300
CAT,20030417,1600,49.7718,51.3576,49.6437,51.2000,2568700
CAT,20030421,1600,51.4146,51.6214,50.7350,51.0600,1926400
CAT,20030422,1600,50.4266,52.3176,50.0917,52.1600,2132100
CAT,20030423,1600,51.9222,52.2079,51.4691,52.0700,2186600
CAT,20030424,1600,51.5167,52.2949,51.5167,51.9600,1461500
CAT,20030425,1600,51.9577,52.1744,51.0515,51.1500,1626100
CAT,20030428,1600,50.9262,52.2067,50.9262,51.9900,1489400
CAT,20030429,1600,52.0137,52.2599,51.1174,51.6000,1688600
CAT,20030430,1600,51.5835,52.1547,51.1107,51.8100,1697900
CAT,20030501,1600,51.8087,51.8580,50.5677,51.0700,1776100
CAT,20030502,1600,50.7417,51.5359,50.5652,51.3300,2476800
CAT,20030505,1600,51.8167,52.2873,51.5127,51.6500,2183900
CAT,20030506,1600,51.7420,52.8500,51.5949,52.8500,2085800
CAT,20030507,1600,52.4077,52.7018,52.0645,52.2900,1794500
CAT,20030508,1600,52.1759,52.1759,50.8717,50.9600,2808200
CAT,20030509,1600,50.9825,52.6492,50.9825,52.1100,1963600
CAT,20030512,1600,52.2095,53.3665,51.8664,53.1900,1727800
CAT,20030513,1600,53.0418,53.0418,51.9633,52.1300,1966400
CAT,20030514,1600,52.3091,52.4365,51.2305,51.7600,2009500
CAT,20030515,1600,52.2619,52.3992,51.7913,52.3600,1738000
CAT,20030516,1600,52.3616,52.7048,51.5086,51.9400,1779000
CAT,20030519,1600,51.6277,51.6767,50.4216,50.5000,1639600
CAT,20030520,1600,50.4951,50.6814,49.8676,50.2500,1977800
CAT,20030521,1600,50.1070,50.1070,49.2147,49.4500,2607000
CAT,20030522,1600,49.7102,50.4749,49.5239,50.2200,1923100
CAT,20030523,1600,50.2551,50.2748,49.5197,50.0100,1027100
CAT,20030527,1600,49.7642,51.6273,49.6171,51.4900,1870500
CAT,20030528,1600,51.5783,52.0195,51.3331,51.4900,2012200
CAT,20030529,1600,51.4904,52.2747,49.5100,49.5100,3211200
CAT,20030530,1600,50.0025,51.1888,49.8064,51.1300,2994000
CAT,20030602,1600,51.4737,51.9149,50.9835,51.1600,1564200
CAT,20030603,1600,51.1650,52.4887,51.0473,51.9200,1860000
CAT,20030604,1600,51.9679,53.0955,51.9287,52.8700,1813600
CAT,20030605,1600,52.8688,53.4277,52.3197,53.3100,1739400
CAT,20030606,1600,53.5596,54.9028,53.4714,53.5400,2746800
CAT,20030609,1600,53.4737,53.6894,52.8463,53.1600,1729000
CAT,20030610,1600,53.6284,53.6971,52.7461,53.5500,1420100
CAT,20030611,1600,53.7755,55.5696,53.6578,55.5500,2337800
CAT,20030612,1600,55.5496,55.9320,54.7555,55.0300,1615800
CAT,20030613,1600,54.9502,55.1561,54.5776,54.9600,1368800
CAT,20030616,1600,55.6423,56.7894,55.5246,56.7600,2143200
CAT,20030617,1600,56.8555,57.1104,56.1496,56.6300,1812600
CAT,20030618,1600,56.3807,56.8611,55.7531,55.9100,1734500
CAT,20030619,1600,56.0864,56.3315,55.1843,55.4000,1513600
CAT,20030620,1600,55.8457,56.3555,55.6888,56.1300,2512200
CAT,20030623,1600,56.1284,56.2559,54.7461,55.5500,1628000
CAT,20030624,1600,55.1539,56.3795,55.1539,55.3500,1387600
CAT,20030625,1600,55.3539,55.4618,54.5108,55.0500,1586500
CAT,20030626,1600,54.9735,55.7578,54.7676,55.6500,1096300
CAT,20030627,1600,55.4950,55.7107,54.3380,54.7400,1585200
CAT,20030630,1600,54.7857,55.3347,54.1190,54.5700,1051200
CAT,20030701,1600,54.0230,54.4249,52.0621,53.6700,4266400
CAT,20030702,1600,53.6696,54.9343,53.6696,54.6500,2604000
CAT,20030703,1600,54.3233,55.2548,54.2252,54.4900,1023700
CAT,20030707,1600,55.1531,56.1826,55.0551,55.3100,1710600
CAT,20030708,1600,55.2078,55.8157,55.0314,55.6000,1213700
CAT,20030709,1600,55.5457,55.7614,55.0064,55.3300,1080200
CAT,20030710,1600,55.3259,55.4435,54.9043,55.1200,1763700
CAT,20030711,1600,54.9560,56.5051,54.9560,56.2600,1776100
CAT,20030714,1600,57.1618,57.5834,56.7010,56.7500,2564300
CAT,20030715,1600,57.4597,57.4597,56.4890,56.9400,2180700
CAT,20030716,1600,57.3431,57.5000,56.6567,57.5000,2301600
CAT,20030717,1600,59.6716,62.8673,58.7839,62.6700,10473900
CAT,20030718,1600,62.9346,64.9666,62.5400,64.7200,7635700
CAT,20030721,1600,64.7160,65.0021,63.8678,64.4300,6732500
CAT,20030722,1600,62.6987,64.3658,62.6987,63.3300,6556300
CAT,20030723,1600,63.3584,64.1278,62.9244,63.9700,4834800
CAT,20030724,1600,64.0646,64.1139,62.9303,62.9500,3011100
CAT,20030725,1600,63.1277,64.4100,61.9441,64.4100,3442700
CAT,20030728,1600,64.5848,64.7919,64.1311,64.2100,2639800
CAT,20030729,1600,64.2134,64.7263,63.8978,64.4600,2703500
CAT,20030730,1600,64.4649,65.7866,64.3466,65.5400,3033400
CAT,20030731,1600,66.4316,67.3588,66.2442,66.5500,3596400
CAT,20030801,1600,66.6452,66.8523,65.6589,66.3000,2583100
CAT,20030804,1600,66.0420,66.5254,65.7264,66.1900,2121400
CAT,20030805,1600,66.3915,66.6184,65.7701,65.7800,3076300
CAT,20030806,1600,65.7821,66.0484,65.0522,65.2100,3313600
CAT,20030807,1600,65.1057,66.5361,64.7111,66.2500,3042200
CAT,20030808,1600,66.4810,67.8521,66.2739,67.2800,3088700
CAT,20030811,1600,67.4638,68.0655,66.9411,67.7400,2217700
CAT,20030812,1600,67.7421,69.3400,67.2292,69.3400,2737200
CAT,20030813,1600,69.3414,69.5386,68.8679,69.4400,3076900
CAT,20030814,1600,69.4434,70.2029,68.9009,69.6900,3571300
CAT,20030815,1600,70.1281,70.9665,69.4870,69.9900,1650400
CAT,20030818,1600,70.4914,72.1486,70.3730,72.0500,3284600
CAT,20030819,1600,72.0580,72.1566,70.7559,71.9100,3209700
CAT,20030820,1600,71.1320,71.4378,70.8361,71.2800,2022200
CAT,20030821,1600,71.4138,72.9426,71.1178,72.4100,3098100
CAT,20030822,1600,72.6827,72.9588,70.7100,70.7100,2340300
CAT,20030825,1600,70.0317,70.0317,68.2563,68.7100,3542500
CAT,20030826,1600,67.8208,68.9452,67.0810,68.6000,3653500
CAT,20030827,1600,68.5490,69.4959,68.4109,69.2000,2112500
CAT,20030828,1600,69.5914,69.9761,68.3386,69.6900,1857600
CAT,20030829,1600,70.0313,71.0473,70.0313,70.8500,1823600
CAT,20030902,1600,70.9670,71.9040,70.2568,71.4700,2117700
CAT,20030903,1600,71.1969,71.4731,70.0428,70.9700,2497400
CAT,20030904,1600,70.5737,70.9189,69.5676,70.1200,1983500
CAT,20030905,1600,69.3771,69.5349,68.4993,69.1700,3828500
CAT,20030908,1600,69.1752,69.6289,68.6327,69.5500,2308900
CAT,20030909,1600,69.2982,69.2982,67.8582,68.4500,2570700
CAT,20030910,1600,68.1093,68.2080,67.2709,68.0600,3139500
CAT,20030911,1600,68.0573,68.1461,65.9465,67.1400,5583800
CAT,20030912,1600,66.8237,67.2675,66.2418,67.0900,3020800
CAT,20030915,1600,67.3498,68.5137,67.2117,68.0600,2779100
CAT,20030916,1600,68.0891,68.8388,67.8721,68.7500,1833900
CAT,20030917,1600,69.0925,69.7336,69.0333,69.2700,2694600
CAT,20030918,1600,69.6395,70.8035,68.9984,70.3300,2572900
CAT,20030919,1600,70.3285,70.7724,69.8156,70.2200,2482100
CAT,20030922,1600,69.9933,70.7035,69.1845,69.5100,2932200
CAT,20030923,1600,69.7106,70.7167,69.7007,70.4800,1966200
CAT,20030924,1600,70.5256,70.9694,69.4800,69.4800,2308000
CAT,20030925,1600,69.7059,69.9031,67.9600,67.9600,2693400
CAT,20030926,1600,67.8625,67.8625,66.5309,67.3200,2931200
CAT,20030929,1600,67.4707,68.4867,67.0564,68.2500,2362000
CAT,20030930,1600,68.0775,68.5411,66.9728,67.9000,2570000
CAT,20031001,1600,67.9928,70.4884,67.9632,70.3700,2668000
CAT,20031002,1600,71.0195,71.9369,70.9308,71.7100,3608000
CAT,20031003,1600,72.4984,73.4749,71.7093,72.3800,3096000
CAT,20031006,1600,72.8915,73.6707,72.1912,73.0000,1885900
CAT,20031007,1600,72.7590,73.4100,72.3052,73.4100,1967100
CAT,20031008,1600,73.9249,74.5364,73.6192,74.2800,2065400
CAT,20031009,1600,75.2373,76.0461,74.6257,75.0400,2707300
CAT,20031010,1600,74.9666,75.3612,74.3550,74.7200,1278300
CAT,20031013,1600,74.9623,76.3432,74.9623,75.8500,1507800
CAT,20031014,1600,75.4748,75.8397,74.9224,75.8200,1883100
CAT,20031015,1600,76.4170,77.8473,75.9830,77.6500,3160500
CAT,20031016,1600,74.4429,74.4429,71.3411,73.6600,13712600
CAT,20031017,1600,73.6930,74.0696,72.7416,72.9200,3318400
CAT,20031020,1600,73.3896,73.7463,72.5670,73.3400,2016300
CAT,20031021,1600,73.3488,73.3488,72.1001,72.1100,2795400
CAT,20031022,1600,71.1381,72.4463,70.7021,70.9300,2903000
CAT,20031023,1600,70.9281,71.1858,70.3830,70.7200,2820600
CAT,20031024,1600,70.0632,70.9154,69.8352,70.4100,2436400
CAT,20031027,1600,70.8618,71.2087,70.3762,71.0600,1986100
CAT,20031028,1600,71.1885,72.3381,70.8713,72.1300,2657900
CAT,20031029,1600,72.1063,72.8000,71.3531,72.8000,1650800
CAT,20031030,1600,73.2496,73.7946,72.2882,73.2000,2757900
CAT,20031031,1600,73.1948,73.6110,72.6200,72.6200,2455900
CAT,20031103,1600,72.8053,73.8261,72.6269,73.3900,2014700
CAT,20031104,1600,73.3868,74.5959,73.2481,74.1400,2236600
CAT,20031105,1600,73.8934,75.0133,73.7150,74.2700,1974400
CAT,20031106,1600,74.0285,74.0681,73.3942,73.8600,1974300
CAT,20031107,1600,73.7633,73.8327,71.8209,71.9200,2889000
CAT,20031110,1600,71.7968,72.6886,71.1724,71.4400,2078000
CAT,20031111,1600,71.4488,71.9344,71.1217,71.3100,2125100
CAT,20031112,1600,71.5531,73.0991,71.5531,73.0000,1310600
CAT,20031113,1600,72.7506,73.4245,72.4731,72.8200,1566100
CAT,20031114,1600,72.8222,73.8925,71.8510,71.9600,1730300
CAT,20031117,1600,71.9590,71.9887,71.3049,71.8500,1820400
